x,y,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,SPEED_MAX_GUST,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,STATION_NAME,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,ID,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,,,
-118.0297222,52.92638889,2022,,8,31,,AB,,,17,,,,JASPER WARDEN,,0,,0.3,,3053536.2022.8.31,,8/31/2022 0:00,,2.4,96,,,33.1,,20.4,,,3053536,7.6,,,,
-118.0297222,52.92638889,2022,,9,1,,AB,,,20,,,,JASPER WARDEN,,0,,0,,3053536.2022.9.1,,9/1/2022 0:00,,0.6,89,,,28.1,,18.6,,,3053536,9.1,,,,
-118.0297222,52.92638889,2022,,9,2,37,AB,,,13,,14,,JASPER WARDEN,,0,,0,,3053536.2022.9.2,,9/2/2022 0:00,,0.3,95,,,32.7,,18.3,,,3053536,3.9,,,,
-118.0297222,52.92638889,2022,,9,3,31,AB,,,12,,9,,JASPER WARDEN,,0,,0.5,,3053536.2022.9.3,,9/3/2022 0:00,,1.5,88,,,33.7,,19.5,,,3053536,5.3,,,,
-118.0297222,52.92638889,2022,,9,4,33,AB,,,22,,12,,JASPER WARDEN,,0,,0,,3053536.2022.9.4,,9/4/2022 0:00,,0.5,92,,,27.5,,18.5,,,3053536,9.4,,,,
-118.0297222,52.92638889,2022,M,9,5,,AB,M,M,,M,,,JASPER WARDEN,,,,,M,3053536.2022.9.5,,9/5/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,9,6,,AB,,,27,,,,JASPER WARDEN,,7.7,,0,,3053536.2022.9.6,,9/6/2022 0:00,,0,97,,,21.2,,10.3,,,3053536,-0.7,,,,
-118.0297222,52.92638889,2022,M,9,7,,AB,M,M,,M,,0,JASPER WARDEN,,,,,M,3053536.2022.9.7,,9/7/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,M,9,8,,AB,M,M,,M,,0,JASPER WARDEN,,,,,M,3053536.2022.9.8,,9/8/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,M,9,9,,AB,M,M,,M,,,JASPER WARDEN,,,,,M,3053536.2022.9.9,,9/9/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,9,10,,AB,,,20,,,,JASPER WARDEN,,4.6,,0.2,,3053536.2022.9.10,,9/10/2022 0:00,,0,91,,,27.9,,13.4,,,3053536,-1.1,,,,
-118.0297222,52.92638889,2022,M,9,11,,AB,M,M,,M,,,JASPER WARDEN,,,,,M,3053536.2022.9.11,,9/11/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,9,12,,AB,,,33,,,,JASPER WARDEN,,7,,0,,3053536.2022.9.12,,9/12/2022 0:00,,0,97,,,22.2,,11,,,3053536,-0.2,,,,
-118.0297222,52.92638889,2022,M,9,13,,AB,M,M,,M,,,JASPER WARDEN,,,,,M,3053536.2022.9.13,,9/13/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,9,14,,AB,,,35,,,,JASPER WARDEN,,6.4,,0.4,,3053536.2022.9.14,,9/14/2022 0:00,,0,98,,,23,,11.6,,,3053536,0.2,,,,
-118.0297222,52.92638889,2022,,9,15,,AB,,,76,,,0,JASPER WARDEN,,7.9,,9.1,,3053536.2022.9.15,,9/15/2022 0:00,,0,97,,,14.1,,10.1,,,3053536,6.2,,,,
-118.0297222,52.92638889,2022,,9,16,39,AB,,,52,,21,0,JASPER WARDEN,,5.9,,4.8,,3053536.2022.9.16,,9/16/2022 0:00,,0,99,,,17.8,,12.1,,,3053536,6.4,,,,
-118.0297222,52.92638889,2022,,9,17,,AB,,,40,,,0,JASPER WARDEN,,9.4,,1.8,,3053536.2022.9.17,,9/17/2022 0:00,,0,94,,,13.2,,8.6,,,3053536,4.1,,,,
-118.0297222,52.92638889,2022,,9,18,,AB,,,32,,,0,JASPER WARDEN,,6.8,,0,,3053536.2022.9.18,,9/18/2022 0:00,,0,83,,,19.2,,11.2,,,3053536,3.1,,,,
-118.0297222,52.92638889,2022,,9,19,42,AB,,,55,,28,0,JASPER WARDEN,,12.6,,4.3,,3053536.2022.9.19,,9/19/2022 0:00,,0,96,,,11.8,,5.4,,,3053536,-1,,,,
-118.0297222,52.92638889,2022,,9,20,,AB,,,27,,,,JASPER WARDEN,,11.7,,0.4,,3053536.2022.9.20,,9/20/2022 0:00,,0,98,,,17.1,,6.3,,,3053536,-4.6,,,,
-118.0297222,52.92638889,2022,,9,21,,AB,,,20,,,,JASPER WARDEN,,8.6,,0,,3053536.2022.9.21,,9/21/2022 0:00,,0,96,,,22.5,,9.4,,,3053536,-3.8,,,,
-118.0297222,52.92638889,2022,,9,22,,AB,,,16,,,,JASPER WARDEN,,7,,0,,3053536.2022.9.22,,9/22/2022 0:00,,0,96,,,25.4,,11,,,3053536,-3.3,,,,
-118.0297222,52.92638889,2022,,9,23,,AB,,,33,,,0,JASPER WARDEN,,7.8,,0,,3053536.2022.9.23,,9/23/2022 0:00,,0,89,,,17.5,,10.2,,,3053536,2.9,,,,
-118.0297222,52.92638889,2022,,9,24,,AB,,,27,,,0,JASPER WARDEN,,5.3,,0,,3053536.2022.9.24,,9/24/2022 0:00,,0,82,,,19.2,,12.7,,,3053536,6.2,,,,
-118.0297222,52.92638889,2022,,9,25,,AB,,,29,,,,JASPER WARDEN,,3.9,,0.2,,3053536.2022.9.25,,9/25/2022 0:00,,0,84,,,23.8,,14.1,,,3053536,4.4,,,,
-118.0297222,52.92638889,2022,,9,26,,AB,,,30,,,,JASPER WARDEN,,4.9,,0,,3053536.2022.9.26,,9/26/2022 0:00,,0,97,,,25.2,,13.1,,,3053536,0.9,,,,
-118.0297222,52.92638889,2022,,9,27,,AB,,,19,,,,JASPER WARDEN,,3.3,,0,,3053536.2022.9.27,,9/27/2022 0:00,,0,98,,,27.7,,14.7,,,3053536,1.7,,,,
-118.0297222,52.92638889,2022,,9,28,,AB,,,30,,,,JASPER WARDEN,,5.7,,0,,3053536.2022.9.28,,9/28/2022 0:00,,0,97,,,25.2,,12.3,,,3053536,-0.7,,,,
-118.0297222,52.92638889,2022,,9,29,34,AB,,,42,,27,,JASPER WARDEN,,5.5,,0,,3053536.2022.9.29,,9/29/2022 0:00,,0,92,,,21,,12.5,,,3053536,4,,,,
-118.0297222,52.92638889,2022,,9,30,,AB,,,39,,,0,JASPER WARDEN,,4.5,,0.3,,3053536.2022.9.30,,9/30/2022 0:00,,0,92,,,21.9,,13.5,,,3053536,5,,,,
-118.0297222,52.92638889,2022,,10,1,,AB,,,31,,,,JASPER WARDEN,,5.7,,0,,3053536.2022.10.1,,10/1/2022 0:00,,0,98,,,24.6,,12.3,,,3053536,0.1,,,,
-118.0297222,52.92638889,2022,,10,2,,AB,,,30,,,,JASPER WARDEN,,5.7,,0,,3053536.2022.10.2,,10/2/2022 0:00,,0,97,,,24.6,,12.3,,,3053536,0,,,,
-118.0297222,52.92638889,2022,,10,3,,AB,,,25,,,,JASPER WARDEN,,4.4,,0,,3053536.2022.10.3,,10/3/2022 0:00,,0,96,,,26.5,,13.6,,,3053536,0.8,,,,
-118.0297222,52.92638889,2022,,10,4,,AB,,,30,,,,JASPER WARDEN,,5.6,,0,,3053536.2022.10.4,,10/4/2022 0:00,,0,98,,,24.6,,12.4,,,3053536,0.2,,,,
-118.0297222,52.92638889,2022,,10,5,38,AB,,,47,,29,,JASPER WARDEN,,8.2,,0.5,,3053536.2022.10.5,,10/5/2022 0:00,,0,93,,,16.7,,9.8,,,3053536,2.9,,,,
-118.0297222,52.92638889,2022,,10,6,,AB,,,34,,,,JASPER WARDEN,,9.1,,0,,3053536.2022.10.6,,10/6/2022 0:00,,0,98,,,20.4,,8.9,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2022,,10,7,,AB,,,27,,,,JASPER WARDEN,,8.3,,0,,3053536.2022.10.7,,10/7/2022 0:00,,0,97,,,23,,9.7,,,3053536,-3.5,,,,
-118.0297222,52.92638889,2022,,10,8,,AB,,,26,,,,JASPER WARDEN,,7.8,,0,,3053536.2022.10.8,,10/8/2022 0:00,,0,97,,,23.3,,10.2,,,3053536,-2.9,,,,
-118.0297222,52.92638889,2022,,10,9,,AB,,,24,,,,JASPER WARDEN,,7.9,,0,,3053536.2022.10.9,,10/9/2022 0:00,,0,97,,,22.7,,10.1,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2022,,10,10,48,AB,,,30,,14,,JASPER WARDEN,,8.8,,0,,3053536.2022.10.10,,10/10/2022 0:00,,0,93,,,18.7,,9.2,,,3053536,-0.4,,,,
-118.0297222,52.92638889,2022,,10,11,45,AB,,,33,,14,,JASPER WARDEN,,12.5,,0,,3053536.2022.10.11,,10/11/2022 0:00,,0,84,,,13.3,,5.5,,,3053536,-2.3,,,,
-118.0297222,52.92638889,2022,,10,12,39,AB,,,28,,17,,JASPER WARDEN,,10.6,,0,,3053536.2022.10.12,,10/12/2022 0:00,,0,95,,,17.5,,7.4,,,3053536,-2.7,,,,
-118.0297222,52.92638889,2022,,10,13,,AB,,,41,,,,JASPER WARDEN,,12,,0,,3053536.2022.10.13,,10/13/2022 0:00,,0,93,,,16,,6,,,3053536,-4,,,,
-118.0297222,52.92638889,2022,,10,14,,AB,,,23,,,,JASPER WARDEN,,7.1,,0.3,,3053536.2022.10.14,,10/14/2022 0:00,,0,86,,,20.6,,10.9,,,3053536,1.1,,,,
-118.0297222,52.92638889,2022,,10,15,,AB,,,28,,,,JASPER WARDEN,,10.4,,0.3,,3053536.2022.10.15,,10/15/2022 0:00,,0,96,,,19.6,,7.6,,,3053536,-4.5,,,,
-118.0297222,52.92638889,2022,,10,16,,AB,,,23,,,,JASPER WARDEN,,8.9,,0,,3053536.2022.10.16,,10/16/2022 0:00,,0,96,,,22.3,,9.1,,,3053536,-4.1,,,,
-118.0297222,52.92638889,2022,,10,17,,AB,,,16,,,,JASPER WARDEN,,10,,0,,3053536.2022.10.17,,10/17/2022 0:00,,0,94,,,22.3,,8,,,3053536,-6.3,,,,
-118.0297222,52.92638889,2022,,10,18,,AB,,,23,,,,JASPER WARDEN,,9.4,,0,,3053536.2022.10.18,,10/18/2022 0:00,,0,92,,,21.5,,8.6,,,3053536,-4.4,,,,
-118.0297222,52.92638889,2022,,10,19,,AB,,,25,,,,JASPER WARDEN,,9.3,,0,,3053536.2022.10.19,,10/19/2022 0:00,,0,93,,,21.3,,8.7,,,3053536,-4,,,,
-118.0297222,52.92638889,2022,,10,20,44,AB,,,30,,15,0,JASPER WARDEN,,7.4,,0,,3053536.2022.10.20,,10/20/2022 0:00,,0,69,,,14.5,,10.6,,,3053536,6.7,,,,
-118.0297222,52.92638889,2022,,10,21,,AB,,,39,,,0,JASPER WARDEN,,15.7,,0,,3053536.2022.10.21,,10/21/2022 0:00,,0,76,,,7.6,,2.3,,,3053536,-2.9,,,,
-118.0297222,52.92638889,2022,,10,22,35,AB,,,50,,29,,JASPER WARDEN,,18.6,,0,,3053536.2022.10.22,,10/22/2022 0:00,,0,92,,,6.9,,-0.6,,,3053536,-8.1,,,,
-118.0297222,52.92638889,2022,,10,23,,AB,,,34,,,0,JASPER WARDEN,,16.4,,0,,3053536.2022.10.23,,10/23/2022 0:00,,0,89,,,8.6,,1.6,,,3053536,-5.4,,,,
-118.0297222,52.92638889,2022,,10,24,,AB,,,47,,,,JASPER WARDEN,,15.4,,0.3,,3053536.2022.10.24,,10/24/2022 0:00,,0,94,,,6.5,,2.6,,,3053536,-1.3,,,,
-118.0297222,52.92638889,2022,,10,25,,AB,,,27,,,,JASPER WARDEN,,16.4,,0,,3053536.2022.10.25,,10/25/2022 0:00,,0,90,,,7.7,,1.6,,,3053536,-4.5,,,,
-118.0297222,52.92638889,2022,,10,26,,AB,,,26,,,,JASPER WARDEN,,16.3,,0,,3053536.2022.10.26,,10/26/2022 0:00,,0,77,,,8,,1.7,,,3053536,-4.5,,,,
-118.0297222,52.92638889,2022,,10,27,44,AB,,,36,,14,0,JASPER WARDEN,,12.4,,11.7,,3053536.2022.10.27,,10/27/2022 0:00,,0,96,,,9.3,,5.6,,,3053536,2,,,,
-118.0297222,52.92638889,2022,,10,28,,AB,,,73,,,,JASPER WARDEN,,14.8,,3.7,,3053536.2022.10.28,,10/28/2022 0:00,,0,98,,,6.8,,3.2,,,3053536,-0.4,,,,
-118.0297222,52.92638889,2022,,10,29,32,AB,,,47,,16,0,JASPER WARDEN,,12.3,,0,,3053536.2022.10.29,,10/29/2022 0:00,,0,85,,,9.4,,5.7,,,3053536,2,,,,
-118.0297222,52.92638889,2022,,10,30,37,AB,,,45,,12,0,JASPER WARDEN,,13.9,,1.5,,3053536.2022.10.30,,10/30/2022 0:00,,0,97,,,10.2,,4.1,,,3053536,-2,,,,
-118.0297222,52.92638889,2022,,10,31,,AB,,,85,,,0,JASPER WARDEN,,18.3,,4,,3053536.2022.10.31,,10/31/2022 0:00,,0,97,,,2.4,,-0.3,,,3053536,-3.1,,,,
-118.0297222,52.92638889,2022,,11,1,33,AB,,,69,,31,2,JASPER WARDEN,,21.1,,0.8,,3053536.2022.11.1,,11/1/2022 0:00,,0,97,,,-0.5,,-3.1,,,3053536,-5.7,,,,
-118.0297222,52.92638889,2022,,11,2,41,AB,,,50,,29,1,JASPER WARDEN,,27.4,,0.2,,3053536.2022.11.2,,11/2/2022 0:00,,0,87,,,-3.2,,-9.4,,,3053536,-15.6,,,,
-118.0297222,52.92638889,2022,,11,3,,AB,,,48,,,2,JASPER WARDEN,,27.1,,0.3,,3053536.2022.11.3,,11/3/2022 0:00,,0,86,,,-0.6,,-9.1,,,3053536,-17.7,,,,
-118.0297222,52.92638889,2022,,11,4,,AB,,,58,,,1,JASPER WARDEN,,18.5,,4.8,,3053536.2022.11.4,,11/4/2022 0:00,,0,95,,,1.8,,-0.5,,,3053536,-2.7,,,,
-118.0297222,52.92638889,2022,,11,5,42,AB,,,64,,30,14,JASPER WARDEN,,24.4,,7.6,,3053536.2022.11.5,,11/5/2022 0:00,,0,96,,,-1,,-6.4,,,3053536,-11.7,,,,
-118.0297222,52.92638889,2022,,11,6,52,AB,,,53,,29,22,JASPER WARDEN,,31.9,,0.6,,3053536.2022.11.6,,11/6/2022 0:00,,0,74,,,-11.7,,-13.9,,,3053536,-16.1,,,,
-118.0297222,52.92638889,2022,,11,7,55,AB,,,61,,28,17,JASPER WARDEN,,34,,1.6,,3053536.2022.11.7,,11/7/2022 0:00,,0,77,,,-15,,-16,,,3053536,-17,,,,
-118.0297222,52.92638889,2022,,11,8,,AB,,,52,,,16,JASPER WARDEN,,36.4,,0.4,,3053536.2022.11.8,,11/8/2022 0:00,,0,81,,,-12,,-18.4,,,3053536,-24.9,,,,
-118.0297222,52.92638889,2022,,11,9,,AB,,,50,,,15,JASPER WARDEN,,34.5,,0,,3053536.2022.11.9,,11/9/2022 0:00,,0,83,,,-6.9,,-16.5,,,3053536,-26.1,,,,
-118.0297222,52.92638889,2022,,11,10,,AB,,,47,,,15,JASPER WARDEN,,31,,0,,3053536.2022.11.10,,11/10/2022 0:00,,0,86,,,-3.2,,-13,,,3053536,-22.7,,,,
-118.0297222,52.92638889,2022,,11,11,,AB,,,52,,,14,JASPER WARDEN,,29.2,,0,,3053536.2022.11.11,,11/11/2022 0:00,,0,86,,,-1.2,,-11.2,,,3053536,-21.1,,,,
-118.0297222,52.92638889,2022,,11,12,,AB,,,50,,,15,JASPER WARDEN,,20.9,,0,,3053536.2022.11.12,,11/12/2022 0:00,,0,84,,,1.9,,-2.9,,,3053536,-7.8,,,,
-118.0297222,52.92638889,2022,,11,13,,AB,,,50,,,14,JASPER WARDEN,,24.7,,0,,3053536.2022.11.13,,11/13/2022 0:00,,0,92,,,0.5,,-6.7,,,3053536,-13.8,,,,
-118.0297222,52.92638889,2022,,11,14,,AB,,,52,,,14,JASPER WARDEN,,24.4,,0,,3053536.2022.11.14,,11/14/2022 0:00,,0,90,,,2.2,,-6.4,,,3053536,-14.9,,,,
-118.0297222,52.92638889,2022,,11,15,,AB,,,57,,,14,JASPER WARDEN,,24.8,,0.2,,3053536.2022.11.15,,11/15/2022 0:00,,0,90,,,0.7,,-6.8,,,3053536,-14.2,,,,
-118.0297222,52.92638889,2022,,11,16,34,AB,,,58,,31,14,JASPER WARDEN,,26.2,,1,,3053536.2022.11.16,,11/16/2022 0:00,,0,88,,,0.1,,-8.2,,,3053536,-16.4,,,,
-118.0297222,52.92638889,2022,,11,17,,AB,,,46,,,14,JASPER WARDEN,,32.9,,0,,3053536.2022.11.17,,11/17/2022 0:00,,0,84,,,-6.4,,-14.9,,,3053536,-23.3,,,,
-118.0297222,52.92638889,2022,,11,18,,AB,,,42,,,14,JASPER WARDEN,,32.6,,0,,3053536.2022.11.18,,11/18/2022 0:00,,0,85,,,-4.9,,-14.6,,,3053536,-24.2,,,,
-118.0297222,52.92638889,2022,,11,19,,AB,,,45,,,14,JASPER WARDEN,,29.4,,0.2,,3053536.2022.11.19,,11/19/2022 0:00,,0,84,,,-1.5,,-11.4,,,3053536,-21.3,,,,
-118.0297222,52.92638889,2022,,11,20,,AB,,,47,,,15,JASPER WARDEN,,23.8,,0,,3053536.2022.11.20,,11/20/2022 0:00,,0,82,,,0.9,,-5.8,,,3053536,-12.4,,,,
-118.0297222,52.92638889,2022,,11,21,,AB,,,64,,,15,JASPER WARDEN,,20.1,,0,,3053536.2022.11.21,,11/21/2022 0:00,,0,88,,,0.7,,-2.1,,,3053536,-5,,,,
-118.0297222,52.92638889,2022,,11,22,,AB,,,62,,,15,JASPER WARDEN,,17.5,,0,,3053536.2022.11.22,,11/22/2022 0:00,,0,90,,,4.6,,0.5,,,3053536,-3.6,,,,
-118.0297222,52.92638889,2022,,11,23,,AB,,,50,,,15,JASPER WARDEN,,17,,0.2,,3053536.2022.11.23,,11/23/2022 0:00,,0,88,,,5.2,,1,,,3053536,-3.3,,,,
-118.0297222,52.92638889,2022,,11,24,36,AB,,,36,,15,15,JASPER WARDEN,,12,,0,,3053536.2022.11.24,,11/24/2022 0:00,,0,66,,,11.4,,6,,,3053536,0.7,,,,
-118.0297222,52.92638889,2022,,11,25,,AB,,,51,,,14,JASPER WARDEN,,14.2,,2.9,,3053536.2022.11.25,,11/25/2022 0:00,,0,96,,,8.6,,3.8,,,3053536,-1,,,,
-118.0297222,52.92638889,2022,,11,26,36,AB,,,42,,11,13,JASPER WARDEN,,16.9,,0.2,,3053536.2022.11.26,,11/26/2022 0:00,,0,84,,,3.9,,1.1,,,3053536,-1.7,,,,
-118.0297222,52.92638889,2022,,11,27,47,AB,,,40,,30,15,JASPER WARDEN,,23.6,,4,,3053536.2022.11.27,,11/27/2022 0:00,,0,95,,,0.7,,-5.6,,,3053536,-11.9,,,,
-118.0297222,52.92638889,2022,,11,28,,AB,,,46,,,15,JASPER WARDEN,,34,,0.4,,3053536.2022.11.28,,11/28/2022 0:00,,0,80,,,-10.9,,-16,,,3053536,-21,,,,
-118.0297222,52.92638889,2022,,11,29,,AB,,,54,,,15,JASPER WARDEN,,36.1,,0,,3053536.2022.11.29,,11/29/2022 0:00,,0,70,,,-14.4,,-18.1,,,3053536,-21.8,,,,
-118.0297222,52.92638889,2022,,11,30,50,AB,,,56,,29,15,JASPER WARDEN,,38.4,,1.6,,3053536.2022.11.30,,11/30/2022 0:00,,0,76,,,-17.4,,-20.4,,,3053536,-23.4,,,,
-118.0297222,52.92638889,2022,M,12,1,,AB,M,M,,M,,15,JASPER WARDEN,,,,,M,3053536.2022.12.1,,12/1/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,12,2,,AB,,,68,,,15,JASPER WARDEN,,42.7,,1.1,,3053536.2022.12.2,,12/2/2022 0:00,,0,83,,,-17.1,,-24.7,,,3053536,-32.4,,,,
-118.0297222,52.92638889,2022,,12,3,,AB,,,54,,,15,JASPER WARDEN,,33.5,,0,,3053536.2022.12.3,,12/3/2022 0:00,,0,85,,,-8.7,,-15.5,,,3053536,-22.3,,,,
-118.0297222,52.92638889,2022,,12,4,,AB,,,51,,,16,JASPER WARDEN,,31,,0,,3053536.2022.12.4,,12/4/2022 0:00,,0,85,,,-6.2,,-13,,,3053536,-19.7,,,,
-118.0297222,52.92638889,2022,,12,5,,AB,,,70,,,16,JASPER WARDEN,,30.8,,0.2,,3053536.2022.12.5,,12/5/2022 0:00,,0,87,,,-9.4,,-12.8,,,3053536,-16.2,,,,
-118.0297222,52.92638889,2022,,12,6,,AB,,,70,,,18,JASPER WARDEN,,34.3,,4.3,,3053536.2022.12.6,,12/6/2022 0:00,,0,82,,,-12.4,,-16.3,,,3053536,-20.1,,,,
-118.0297222,52.92638889,2022,,12,7,,AB,,,59,,,20,JASPER WARDEN,,23.7,,0,,3053536.2022.12.7,,12/7/2022 0:00,,0,92,,,1.2,,-5.7,,,3053536,-12.6,,,,
-118.0297222,52.92638889,2022,,12,8,,AB,,,63,,,20,JASPER WARDEN,,26.3,,0,,3053536.2022.12.8,,12/8/2022 0:00,,0,92,,,0.2,,-8.3,,,3053536,-16.8,,,,
-118.0297222,52.92638889,2022,,12,9,,AB,,,66,,,19,JASPER WARDEN,,24.8,,0,,3053536.2022.12.9,,12/9/2022 0:00,,0,93,,,-1.4,,-6.8,,,3053536,-12.1,,,,
-118.0297222,52.92638889,2022,,12,10,,AB,,,66,,,19,JASPER WARDEN,,30.7,,0.2,,3053536.2022.12.10,,12/10/2022 0:00,,0,89,,,-7.7,,-12.7,,,3053536,-17.7,,,,
-118.0297222,52.92638889,2022,,12,11,,AB,,,57,,,19,JASPER WARDEN,,31.1,,0,,3053536.2022.12.11,,12/11/2022 0:00,,0,77,,,-8.5,,-13.1,,,3053536,-17.6,,,,
-118.0297222,52.92638889,2022,,12,12,,AB,,,62,,,19,JASPER WARDEN,,30,,0,,3053536.2022.12.12,,12/12/2022 0:00,,0,82,,,-8.1,,-12,,,3053536,-15.9,,,,
-118.0297222,52.92638889,2022,,12,13,,AB,,,67,,,19,JASPER WARDEN,,26.1,,0,,3053536.2022.12.13,,12/13/2022 0:00,,0,89,,,-2.7,,-8.1,,,3053536,-13.6,,,,
-118.0297222,52.92638889,2022,,12,14,,AB,,,59,,,19,JASPER WARDEN,,26.7,,0,,3053536.2022.12.14,,12/14/2022 0:00,,0,87,,,-3.7,,-8.7,,,3053536,-13.8,,,,
-118.0297222,52.92638889,2022,,12,15,,AB,,,62,,,19,JASPER WARDEN,,30.8,,0.2,,3053536.2022.12.15,,12/15/2022 0:00,,0,89,,,-5.8,,-12.8,,,3053536,-19.8,,,,
-118.0297222,52.92638889,2022,,12,16,39,AB,,,68,,31,19,JASPER WARDEN,,24.4,,0,,3053536.2022.12.16,,12/16/2022 0:00,,0,86,,,-1.6,,-6.4,,,3053536,-11.2,,,,
-118.0297222,52.92638889,2022,,12,17,48,AB,,,50,,33,20,JASPER WARDEN,,33.3,,0.5,,3053536.2022.12.17,,12/17/2022 0:00,,0,79,,,-8.2,,-15.3,,,3053536,-22.3,,,,
-118.0297222,52.92638889,2022,,12,18,44,AB,,,45,,29,19,JASPER WARDEN,,42.4,,0,,3053536.2022.12.18,,12/18/2022 0:00,,0,59,,,-22.3,,-24.4,,,3053536,-26.5,,,,
-118.0297222,52.92638889,2022,,12,19,,AB,,,45,,,19,JASPER WARDEN,,51.6,,0.2,,3053536.2022.12.19,,12/19/2022 0:00,,0,68,,,-26.4,,-33.6,,,3053536,-40.7,,,,
-118.0297222,52.92638889,2022,,12,20,,AB,,,58,,,18,JASPER WARDEN,,53.9,,0.2,,3053536.2022.12.20,,12/20/2022 0:00,,0,67,,,-28.5,,-35.9,,,3053536,-43.2,,,,
-118.0297222,52.92638889,2022,,12,21,,AB,,,45,,,18,JASPER WARDEN,,51.7,,0,,3053536.2022.12.21,,12/21/2022 0:00,,0,71,,,-26.3,,-33.7,,,3053536,-41.1,,,,
-118.0297222,52.92638889,2022,,12,22,,AB,,,52,,,18,JASPER WARDEN,,51.6,,0.3,,3053536.2022.12.22,,12/22/2022 0:00,,0,74,,,-25.8,,-33.6,,,3053536,-41.4,,,,
-118.0297222,52.92638889,2022,,12,23,,AB,,,67,,,18,JASPER WARDEN,,37.9,,3.7,,3053536.2022.12.23,,12/23/2022 0:00,,0,80,,,-12.4,,-19.9,,,3053536,-27.5,,,,
-118.0297222,52.92638889,2022,,12,24,,AB,,,77,,,23,JASPER WARDEN,,26.3,,6.9,,3053536.2022.12.24,,12/24/2022 0:00,,0,92,,,-3.8,,-8.3,,,3053536,-12.7,,,,
-118.0297222,52.92638889,2022,,12,25,,AB,,,73,,,29,JASPER WARDEN,,24.4,,0.2,,3053536.2022.12.25,,12/25/2022 0:00,,0,92,,,-2.2,,-6.4,,,3053536,-10.7,,,,
-118.0297222,52.92638889,2022,,12,26,,AB,,,90,,,28,JASPER WARDEN,,19.2,,1.8,,3053536.2022.12.26,,12/26/2022 0:00,,0,98,,,3.9,,-1.2,,,3053536,-6.4,,,,
-118.0297222,52.92638889,2022,,12,27,,AB,,,89,,,26,JASPER WARDEN,,19.5,,0.7,,3053536.2022.12.27,,12/27/2022 0:00,,0,97,,,1.2,,-1.5,,,3053536,-4.3,,,,
-118.0297222,52.92638889,2022,,12,28,,AB,,,84,,,25,JASPER WARDEN,,22.7,,0.6,,3053536.2022.12.28,,12/28/2022 0:00,,0,94,,,-2.8,,-4.7,,,3053536,-6.6,,,,
-118.0297222,52.92638889,2022,,12,29,,AB,,,84,,,25,JASPER WARDEN,,25.6,,0,,3053536.2022.12.29,,12/29/2022 0:00,,0,94,,,-3,,-7.6,,,3053536,-12.2,,,,
-118.0297222,52.92638889,2022,,12,30,,AB,,,85,,,25,JASPER WARDEN,,27.5,,0,,3053536.2022.12.30,,12/30/2022 0:00,,0,94,,,-4.1,,-9.5,,,3053536,-14.9,,,,
-118.0297222,52.92638889,2022,,12,31,,AB,,,66,,,25,JASPER WARDEN,,21.8,,0.2,,3053536.2022.12.31,,12/31/2022 0:00,,0,95,,,1.7,,-3.8,,,3053536,-9.3,,,,
-118.0297222,52.92638889,2023,,1,1,,AB,,,60,,,23,JASPER WARDEN,,22.5,,0,,3053536.2023.1.1,,1/1/2023 0:00,,0,94,,,2,,-4.5,,,3053536,-10.9,,,,
-118.0297222,52.92638889,2023,,1,2,,AB,,,84,,,24,JASPER WARDEN,,31.2,,0,,3053536.2023.1.2,,1/2/2023 0:00,,0,91,,,-8.3,,-13.2,,,3053536,-18.1,,,,
-118.0297222,52.92638889,2023,,1,3,,AB,,,67,,,24,JASPER WARDEN,,30.8,,0.2,,3053536.2023.1.3,,1/3/2023 0:00,,0,87,,,-3.5,,-12.8,,,3053536,-22,,,,
