LOCAL_DATE2,COOLING_DEGREE_DAYS2,HEATING_DEGREE_DAYS2,TOTAL_PRECIPITATION2,TOTAL_RAIN2,TOTAL_SNOW2,SNOW_ON_GROUND2,MAX_TEMPERATURE2,MEAN_TEMPERATURE2,MIN_TEMPERATURE2
10/12/2012,0,9.5,8.6,8.6,0,0,14,8.5,3
10/13/2012,0,6.7,1.1,1.1,0,0,16,11.3,6.5
10/14/2012,0,6.7,0,0,0,0,18,11.3,4.5
10/15/2012,0,9,0.6,0.6,0,0,14.5,9,3.5
10/16/2012,0,8,0,0,0,0,12.5,10,7.5
10/17/2012,,,,,,,,,
10/18/2012,0,11,10,10,0,0,9.5,7,4.5
10/19/2012,0,12,1.1,1.1,0,0,8.5,6,3.5
10/20/2012,0,17.5,0,0,0,0,4,0.5,-3
10/21/2012,0,18.5,0,0,0,0,3.5,-0.5,-4.5
10/22/2012,0,19.8,0,0,0,0,3.5,-1.8,-7
10/23/2012,0,18.8,0,0,0,0,4,-0.8,-5.5
10/24/2012,0,18.3,0,0,0,0,2.5,-0.3,-3
10/25/2012,0,18.5,1,0,1,0,0.5,-0.5,-1.5
10/26/2012,0,19.5,1,0,1,0,1,-1.5,-4
10/27/2012,0,19.5,10,0,10,0,-1,-1.5,-2
10/28/2012,0,23.3,11.4,0,11.4,10,-4,-5.3,-6.5
10/29/2012,,,,,,,,,
10/30/2012,0,28.8,0,0,0,28,-4.5,-10.8,-17
10/31/2012,0,28,1.6,0,1.6,24,-5,-10,-15
11/1/2012,0,21.8,0.4,0,0.4,24,-1,-3.8,-6.5
11/2/2012,0,18,0,0,0,18,2,0,-2
11/3/2012,0,14.7,1.4,1.4,0,10,6,3.3,0.5
11/4/2012,0,12,4,4,0,8,11,6,1
11/5/2012,0,13,0,0,0,5,10,5,0
11/6/2012,0,18.3,1.4,0,1.4,4,1.5,-0.3,-2
11/7/2012,0,15.7,1.4,0.4,1,4,3.5,2.3,1
11/8/2012,0,24.3,0,0,0,4,-1,-6.3,-11.5
11/9/2012,0,24.8,0,0,0,3,-2,-6.8,-11.5
11/10/2012,0,29.8,0,0,0,0,-6,-11.8,-17.5
11/11/2012,0,24.3,2,0,2,0,0.5,-6.3,-13
11/12/2012,0,17,0.4,0.2,0.2,4,4,1,-2
11/13/2012,0,15.5,0.2,0.2,0,2,3.5,2.5,1.5
11/14/2012,0,16,0,0,0,2,5,2,-1
11/15/2012,0,14.7,0,0,0,1,4.5,3.3,2
11/16/2012,0,16.2,0,0,0,0,5.5,1.8,-2
11/17/2012,0,11.5,1.4,1.4,0,0,12,6.5,1
11/18/2012,0,15.5,1.4,1.4,0,0,6.5,2.5,-1.5
11/19/2012,0,16.7,4,0,4,0,3.5,1.3,-1
11/20/2012,0,26.3,1,0,1,6,-6.5,-8.3,-10
11/21/2012,0,26.8,0,0,0,7,-8.5,-8.8,-9
11/22/2012,0,24.3,2,0,2,7,4,-6.3,-16.5
11/23/2012,0,18.5,0,0,0,8,7,-0.5,-8
11/24/2012,0,19.8,0,0,0,5,2.5,-1.8,-6
11/25/2012,0,16.5,0,0,0,6,3.5,1.5,-0.5
11/26/2012,0,19.8,0,0,0,5,1,-1.8,-4.5
11/27/2012,0,23.5,0,0,0,0,-3,-5.5,-8
11/28/2012,0,21,6.2,0,6.2,5,0,-3,-6
11/29/2012,0,25,0,0,0,12,-6,-7,-8
11/30/2012,0,24.3,0,0,0,10,-5.5,-6.3,-7
12/1/2012,0,27.8,3.5,0,3.5,10,-9,-9.8,-10.5
12/2/2012,0,27.3,1.2,0,1.2,11,-6.5,-9.3,-12
12/3/2012,0,21.5,0.4,0.4,0,11,2,-3.5,-9
12/4/2012,0,16,2.4,0,2.4,10,9,2,-5
12/5/2012,0,18.8,0,0,0,11,3,-0.8,-4.5
12/6/2012,0,19.5,1.2,0,1.2,10,0,-1.5,-3
12/7/2012,0,21.5,1.4,0,1.4,10,-1,-3.5,-6
12/8/2012,0,24.5,1.8,0,1.8,13,-4,-6.5,-9
12/9/2012,0,25.3,0,0,0,,-1.5,-7.3,-13
12/10/2012,0,18.8,4.4,4.4,0,,3,-0.8,-4.5
12/11/2012,0,17,3.6,1.4,2.2,12,2,1,0
12/12/2012,0,20,6,0,6,13,-0.5,-2,-3.5
12/13/2012,0,22,10.2,0,10.2,18,-0.5,-4,-7.5
12/14/2012,0,23,0.2,0,0.2,24,-2,-5,-8
12/15/2012,0,22,0,0,0,24,-0.5,-4,-7.5
12/16/2012,0,21.3,0,0,0,24,0,-3.3,-6.5
12/17/2012,0,25.8,1.2,0,1.2,22,-5,-7.8,-10.5
12/18/2012,0,27.8,0,0,0,22,-6.5,-9.8,-13
12/19/2012,0,26,0.4,0,0.4,22,-2,-8,-14
12/20/2012,0,22,10,0,10,22,-2,-4,-6
12/21/2012,0,31.3,4,0,4,30,-12.5,-13.3,-14
12/22/2012,0,32,2,0,2,40,-13,-14,-15
12/23/2012,0,32.5,1.6,0,1.6,42,-13,-14.5,-16
12/24/2012,0,33,0,0,0,40,-12,-15,-18
12/25/2012,0,35.5,1.6,0,1.6,40,-15,-17.5,-20
12/26/2012,0,32.8,4.4,0,4.4,42,-12.5,-14.8,-17
12/27/2012,0,29.8,4.4,0,4.4,43,-9,-11.8,-14.5
12/28/2012,0,26.3,4,0,4,45,-0.5,-8.3,-16
12/29/2012,0,27,0,0,0,48,-5,-9,-13
12/30/2012,0,27.5,0,0,0,48,-6,-9.5,-13
12/31/2012,0,23.5,0,0,0,35,0,-5.5,-11
1/1/2013,0,28.5,0,0,0,35,-7,-10.5,-14
1/2/2013,0,25.5,0,0,0,35,0,-7.5,-15
1/3/2013,0,22,1,0,1,34,-0.5,-4,-7.5
1/4/2013,0,26.5,0.8,0,0.8,35,-5,-8.5,-12
1/5/2013,0,23.5,1.4,0,1.4,35,0.5,-5.5,-11.5
1/6/2013,0,19.8,2,0,2,36,1.5,-1.8,-5
1/7/2013,0,22,4.4,0,4.4,38,2,-4,-10
1/8/2013,0,24,9,0,9,39,-1.5,-6,-10.5
1/9/2013,0,21.3,3.5,0,3.5,49,-2,-3.3,-4.5
1/10/2013,0,32.8,0,0,0,52,-8.5,-14.8,-21
1/11/2013,0,37,0,0,0,50,-13.5,-19,-24.5
1/12/2013,0,40.3,0,0,0,49,-17.5,-22.3,-27
1/13/2013,0,35,1.6,0,1.6,50,-8.5,-17,-25.5
1/14/2013,0,26,0,0,0,50,-1.5,-8,-14.5
1/15/2013,0,20.8,0,0,0,48,3,-2.8,-8.5
1/16/2013,0,16.5,0,0,0,46,4.5,1.5,-1.5
1/17/2013,0,13.7,0,0,0,44,6.5,4.3,2
1/18/2013,0,12.5,0,0,0,42,9,5.5,2
1/19/2013,0,18.3,0,0,0,38,3,-0.3,-3.5
1/20/2013,0,19,0,0,0,38,2.5,-1,-4.5
1/21/2013,0,23.5,0,0,0,38,-1,-5.5,-10
1/22/2013,0,23.8,0,0,0,38,-2,-5.8,-9.5
1/23/2013,0,20.8,5.6,0,5.6,38,-1.5,-2.8,-4
1/24/2013,0,21.8,3,0,3,44,2,-3.8,-9.5
1/25/2013,0,16.5,0,0,0,48,4.5,1.5,-1.5
1/26/2013,0,19.3,0.2,0,0.2,45,4,-1.3,-6.5
1/27/2013,0,19.8,1.4,0,1.4,45,0.5,-1.8,-4
1/28/2013,0,22.5,4.8,0,4.8,45,-1.5,-4.5,-7.5
1/29/2013,0,31.5,8.4,0,8.4,48,-9.5,-13.5,-17.5
1/30/2013,0,26.3,3.6,0.6,3,55,-2,-8.3,-14.5
1/31/2013,0,20.5,0.2,0.2,0,54,3.5,-2.5,-8.5
2/1/2013,0,17.2,1,1,0,52,3.5,0.8,-2
2/2/2013,0,16.2,1.4,1.4,0,48,4.5,1.8,-1
2/3/2013,0,16.7,1.4,0,1.4,48,3.5,1.3,-1
2/4/2013,0,16.5,2,0,2,46,5.5,1.5,-2.5
2/5/2013,0,16.7,0.6,0,0.6,48,5.5,1.3,-3
2/6/2013,0,16.5,0,0,0,48,6,1.5,-3
2/7/2013,0,18.5,0,0,0,48,5,-0.5,-6
2/8/2013,,,,,,,,,
2/9/2013,0,14.7,0,0,0,46,7,3.3,-0.5
2/10/2013,0,18.5,0,0,0,46,5,-0.5,-6
2/11/2013,,,,,,,,,
2/12/2013,0,14,0,0,0,47,7,4,1
2/13/2013,0,18.3,0,0,0,46,4.5,-0.3,-5
2/14/2013,0,18.3,0.2,0,0.2,45,4,-0.3,-4.5
2/15/2013,0,13.7,0,0,0,45,7,4.3,1.5
2/16/2013,0,15.7,0.7,0.7,0,43,6.5,2.3,-2
2/17/2013,0,18,0.2,0,0.2,43,6,0,-6
2/18/2013,0,19.3,5.6,0,5.6,42,1,-1.3,-3.5
2/19/2013,0,18.8,0.4,0,0.4,48,1,-0.8,-2.5
2/20/2013,0,17.5,0.4,0,0.4,48,2.5,0.5,-1.5
2/21/2013,0,16.2,5,0,5,48,4.5,1.8,-1
2/22/2013,0,15.7,0,0,0,52,4.5,2.3,0
2/23/2013,0,15.5,6.5,0,6.5,46,6.5,2.5,-1.5
2/24/2013,0,16.5,8.6,2,6.6,50,5,1.5,-2
2/25/2013,,,,,,,,,
2/26/2013,0,22.8,1.8,0,1.8,62,0.5,-4.8,-10
2/27/2013,0,18.5,0,0,0,62,4.5,-0.5,-5.5
2/28/2013,0,17,0,0,0,57,4,1,-2
3/1/2013,0,17.5,3,3,0,57,4.5,0.5,-3.5
3/2/2013,0,16,1.4,0.4,1,57,4,2,0
3/3/2013,0,15,0.5,0.5,0,58,5.5,3,0.5
3/4/2013,0,22,0,0,0,53,0.5,-4,-8.5
3/5/2013,0,24,0,0,0,53,0,-6,-12
3/6/2013,0,22.8,0,0,0,53,3.5,-4.8,-13
3/7/2013,0,24.3,0,0,0,52,1,-6.3,-13.5
3/8/2013,0,19.5,0,0,0,55,7,-1.5,-10
3/9/2013,0,18.5,0,0,0,55,8.5,-0.5,-9.5
3/10/2013,0,15.7,0,0,0,55,6.5,2.3,-2
3/11/2013,0,19.5,0,0,0,54,4,-1.5,-7
3/12/2013,0,18.5,6,4,2,53,4,-0.5,-5
3/13/2013,0,21,3.4,0,3.4,52,-1,-3,-5
3/14/2013,0,23.3,13.2,0,13.2,55,-3.5,-5.3,-7
3/15/2013,0,24.3,11,0,11,68,-3,-6.3,-9.5
3/16/2013,0,20.8,0,0,0,75,0,-2.8,-5.5
3/17/2013,0,23.3,0.6,0,0.6,75,1.5,-5.3,-12
3/18/2013,0,21,0,0,0,72,4,-3,-10
3/19/2013,0,21.5,4,0,4,70,4.5,-3.5,-11.5
3/20/2013,0,16.5,7.8,1.8,6,73,3,1.5,0
3/21/2013,0,17,1.2,0,1.2,70,5,1,-3
3/22/2013,0,19,0,0,0,70,2,-1,-4
3/23/2013,0,22.5,0,0,0,70,4,-4.5,-13
3/24/2013,0,20.3,0,0,0,70,8,-2.3,-12.5
3/25/2013,0,13.2,0,0,0,68,11.5,4.8,-2
3/26/2013,0,13,0,0,0,64,12,5,-2
3/27/2013,0,13,0,0,0,60,12,5,-2
3/28/2013,0,13.5,0,0,0,57,14,4.5,-5
3/29/2013,0,13.5,0,0,0,56,12.5,4.5,-3.5
3/30/2013,0,13.2,0,0,0,51,13.5,4.8,-4
3/31/2013,0,12.2,0,0,0,45,15,5.8,-3.5
4/1/2013,0,13.7,0,0,0,45,14.5,4.3,-6
4/2/2013,0,10.7,0,0,0,40,12.5,7.3,2
4/3/2013,0,15.5,0,0,0,35,10,2.5,-5
4/4/2013,0,12.7,7,0,7,33,11.5,5.3,-1
4/5/2013,0,20.5,1,0,1,34,1,-2.5,-6
4/6/2013,0,16.2,9.2,9.2,0,0,4.5,1.8,-1
4/7/2013,0,13.7,0,0,0,25,7.5,4.3,1
4/8/2013,0,16,0,0,0,24,8,2,-4
4/9/2013,0,15.2,16.4,16.4,0,20,8,2.8,-2.5
4/10/2013,0,11,0,0,0,15,11,7,3
4/11/2013,0,13.7,0,0,0,10,8,4.3,0.5
4/12/2013,0,17,6.4,1.4,5,0,3.5,1,-1.5
4/13/2013,0,13.7,9.9,9.9,0,7,8,4.3,0.5
4/14/2013,0,14.5,0,0,0,5,9,3.5,-2
4/15/2013,0,14.2,0,0,0,0,9.5,3.8,-2
4/16/2013,0,14.5,0,0,0,0,10,3.5,-3
4/17/2013,0,14,6,6,0,0,10,4,-2
4/18/2013,0,12,4.6,4.6,0,0,9,6,3
4/19/2013,0,10,0.2,0.2,0,0,12,8,4
4/20/2013,0,14.7,0,0,0,0,7,3.3,-0.5
4/21/2013,0,17,0,0,0,0,8,1,-6
4/22/2013,0,13.5,1.4,1.4,0,0,13,4.5,-4
4/23/2013,0,9.5,0,0,0,0,14,8.5,3
4/24/2013,0,10,0,0,0,0,17,8,-1
4/25/2013,0,5.2,0,0,0,0,18.5,12.8,7
4/26/2013,0,6.2,0,0,0,0,16.5,11.8,7
4/27/2013,0,9.5,4,4,0,0,12,8.5,5
4/28/2013,0,12.5,0,0,0,0,10.5,5.5,0.5
4/29/2013,0,14,0.2,0,0.2,0,8.5,4,-0.5
4/30/2013,0,14.7,0,0,0,0,8.5,3.3,-2
5/1/2013,0,12,2.6,2.6,0,0,13,6,-1
5/2/2013,0,9,1.2,1.2,0,0,12,9,6
5/3/2013,0,7.5,0,0,0,0,18,10.5,3
5/4/2013,0,3.2,0,0,0,0,24.5,14.8,5
5/5/2013,,,,,,,,,
5/6/2013,0,2.2,0,0,0,0,27.5,15.8,4
5/7/2013,0,4.7,0,0,0,0,22.5,13.3,4
5/8/2013,,,,,,,,,
5/9/2013,,,0,0,0,0,25.5,,
5/10/2013,0,1.2,0,0,0,0,25.5,16.8,8
5/11/2013,0,3,0.6,0.6,0,0,24,15,6
5/12/2013,0.3,0,2.8,2.8,0,0,23,18.3,13.5
5/13/2013,0,4.7,0.6,0.6,0,0,18,13.3,8.5
5/14/2013,0,7.7,0.4,0.4,0,0,16,10.3,4.5
5/15/2013,0,7.5,1.2,1.2,0,0,15,10.5,6
5/16/2013,0,6.5,0,0,0,0,19,11.5,4
5/17/2013,0,5.5,0,0,0,0,22,12.5,3
5/18/2013,0,6.5,2.2,2.2,0,0,17.5,11.5,5.5
5/19/2013,0,6.7,0,0,0,0,17.5,11.3,5
5/20/2013,0,10.2,9.4,9.4,0,0,10.5,7.8,5
5/21/2013,0,6,0.2,0.2,0,0,16.5,12,7.5
5/22/2013,0,4.7,0,0,0,0,21,13.3,5.5
5/23/2013,,,,,,,,,
5/24/2013,,,,,,,,,
5/25/2013,,,1.2,1.2,0,0,21.5,,
5/26/2013,,,106,106,0,0,17,,
5/27/2013,,,0.8,0.8,0,0,18,,
5/28/2013,,,0.2,0.2,0,0,18,,
5/29/2013,,,0.2,0.2,0,0,19,,
5/30/2013,,,6,6,0,0,16,,
5/31/2013,,,1,1,0,0,18.5,,
6/1/2013,,,1.5,1.5,0,0,17,,
6/2/2013,,,1.6,1.6,0,0,21,,
6/3/2013,,,0,0,0,0,22.5,,
6/4/2013,,,7.2,7.2,0,0,24,,
6/5/2013,,,0,0,0,0,20.5,,
6/6/2013,,,6.2,6.2,0,0,19.5,,
6/7/2013,,,0,0,0,0,20,,
6/8/2013,,,3,3,0,0,15.5,,
6/9/2013,,,1,1,0,0,15.5,,
6/10/2013,,,0,0,0,0,19.5,,
6/11/2013,,,0.4,0.4,0,0,22,,
6/12/2013,,,,,,,,,
6/13/2013,,,0.8,0.8,0,0,19.5,,
6/14/2013,,,6.7,6.7,0,0,18.5,,
6/15/2013,,,0.4,0.4,0,0,23,,
6/16/2013,,,0,0,0,0,26,,
6/17/2013,,,0,0,0,0,24.5,,
6/18/2013,,,4.6,4.6,0,0,22,,
6/19/2013,,,1.4,1.4,0,0,20.5,,
6/20/2013,,,0,0,0,0,27,,
6/21/2013,,,0,0,0,0,28.5,,
6/22/2013,,,0,0,0,0,29,,
6/23/2013,,,0,0,0,0,28,,
6/24/2013,,,1.4,1.4,0,0,29,,
6/25/2013,,,1.8,1.8,0,0,22.5,,
6/26/2013,,,0,0,0,0,24,,
6/27/2013,,,0,0,0,0,24.5,,
6/28/2013,,,1,1,0,0,26.5,,
6/29/2013,,,,,,,,,
6/30/2013,,,0,0,0,0,31,,
7/1/2013,,,7.6,7.6,0,0,34,,
7/2/2013,,,0.6,0.6,0,0,22.5,,
7/3/2013,,,0,0,0,0,25.5,,
7/4/2013,,,,,,,,,
7/5/2013,0.8,0,0,0,0,0,21.5,18.8,16
7/6/2013,0,0.5,0,0,0,0,24,17.5,11
7/7/2013,1.5,0,0,0,0,0,27.5,19.5,11.5
7/8/2013,,,,,,,,,
7/9/2013,0,0,0.2,0.2,0,0,21.5,18,14.5
7/10/2013,,,,,,,,,
7/11/2013,0,5,5.2,5.2,0,0,18,13,8
7/12/2013,0,5.7,4.9,4.9,0,0,16.5,12.3,8
7/13/2013,0,4.7,11.8,11.8,0,0,18,13.3,8.5
7/14/2013,0,4.7,7.6,7.6,0,0,17.5,13.3,9
7/15/2013,0,2.7,0,0,0,0,24.5,15.3,6
7/16/2013,0,0.5,0,0,0,0,28,17.5,7
7/17/2013,1.5,0,0,0,0,0,29.5,19.5,9.5
7/18/2013,4.5,0,0,0,0,0,29.5,22.5,15.5
7/19/2013,2.3,0,0,0,0,0,28.5,20.3,12
7/20/2013,2.3,0,0,0,0,0,28.5,20.3,12
7/21/2013,1.3,0,0,0,0,0,27.5,19.3,11
7/22/2013,1,0,0,0,0,0,26,19,12
7/23/2013,1.5,0,0,0,0,0,27,19.5,12
7/24/2013,2.5,0,0,0,0,0,30,20.5,11
7/25/2013,2.8,0,0,0,0,0,30,20.8,11.5
7/26/2013,0,1,0,0,0,0,23.5,17,10.5
7/27/2013,0,4.2,2.9,2.9,0,0,18,13.8,9.5
7/28/2013,0,2.2,0,0,0,0,22,15.8,9.5
7/29/2013,0,3.2,0.8,0.8,0,0,23,14.8,6.5
7/30/2013,0.3,0,0,0,0,0,26.5,18.3,10
7/31/2013,1.8,0,0,0,0,0,30,19.8,9.5
8/1/2013,4.8,0,0,0,0,0,31.5,22.8,14
8/2/2013,4,0,0,0,0,0,31,22,13
8/3/2013,4.3,0,0,0,0,0,30.5,22.3,14
8/4/2013,2.3,0,0,0,0,0,29,20.3,11.5
8/5/2013,2.5,0,2.8,2.8,0,0,31,20.5,10
8/6/2013,2.8,0,1,1,0,0,27,20.8,14.5
8/7/2013,1.5,0,0,0,0,0,27.5,19.5,11.5
8/8/2013,2.8,0,0,0,0,0,28,20.8,13.5
8/9/2013,3,0,0,0,0,0,30,21,12
8/10/2013,4.5,0,1.4,1.4,0,0,33,22.5,12
8/11/2013,5.8,0,0,0,0,0,31,23.8,16.5
8/12/2013,3.3,0,2.6,2.6,0,0,29,21.3,13.5
8/13/2013,1.3,0,0,0,0,0,26.5,19.3,12
8/14/2013,2.3,0,0,0,0,0,27.5,20.3,13
8/15/2013,3.3,0,2,2,0,0,28,21.3,14.5
8/16/2013,0.8,0,1,1,0,0,24.5,18.8,13
8/17/2013,0,1.5,3,3,0,0,22,16.5,11
8/18/2013,0,3,6.6,6.6,0,0,19,15,11
8/19/2013,0,3.2,9,9,0,0,19,14.8,10.5
8/20/2013,0,4,0,0,0,0,21,14,7
8/21/2013,0,4.5,0,0,0,0,23,13.5,4
8/22/2013,0,1.5,0.4,0.4,0,0,25.5,16.5,7.5
8/23/2013,0.3,0,11,11,0,0,27,18.3,9.5
8/24/2013,0,0.7,2,2,0,0,23.5,17.3,11
8/25/2013,0,3.5,0.4,0.4,0,0,21,14.5,8
8/26/2013,0,3.5,0.4,0.4,0,0,20.5,14.5,8.5
8/27/2013,0,0.5,0,0,0,0,23,17.5,12
8/28/2013,0,1.5,1.8,1.8,0,0,23,16.5,10
8/29/2013,0,0,0.6,0.6,0,0,23.5,18,12.5
8/30/2013,0,2.2,7.2,7.2,0,0,19,15.8,12.5
8/31/2013,0,1.5,0,0,0,0,24,16.5,9
9/1/2013,0,0.7,0,0,0,0,24,17.3,10.5
9/2/2013,,,,,,,,,
9/3/2013,,,,,,,,,
9/4/2013,,,,,,,,,
9/5/2013,0,0.5,0,0,0,0,25,17.5,10
9/6/2013,,,,,,,,,
9/7/2013,0,0,0,0,0,0,26,18,10
9/8/2013,,,,,,,,,
9/9/2013,0,1.5,0,0,0,0,24,16.5,9
9/10/2013,0,3.5,0,0,0,0,25,14.5,4
9/11/2013,0,1.5,0,0,0,0,27.5,16.5,5.5
9/12/2013,0.8,0,0,0,0,0,30.5,18.8,7
9/13/2013,0.3,0,0,0,0,0,28,18.3,8.5
9/14/2013,0,0.5,0,0,0,0,27.5,17.5,7.5
9/15/2013,,,,,,,,,
9/16/2013,0,4,7.5,7.5,0,0,15.5,14,12.5
9/17/2013,0,7.5,0,0,0,0,17,10.5,4
9/18/2013,0,5.7,0,0,0,0,18,12.3,6.5
9/19/2013,0,7,0,0,0,0,18.5,11,3.5
9/20/2013,0,3,9,9,0,0,21,15,9
9/21/2013,0,5,0.2,0.2,0,0,16,13,10
9/22/2013,0,8.7,6.8,6.8,0,0,12.5,9.3,6
9/23/2013,0,7.7,0.4,0.4,0,0,15,10.3,5.5
9/24/2013,0,10,0,0,0,0,14,8,2
9/25/2013,0,11.7,0,0,0,0,14,6.3,-1.5
9/26/2013,0,11.2,5.4,5.4,0,0,14.5,6.8,-1
9/27/2013,,,,,,,,,
9/28/2013,,,,,,,,,
9/29/2013,0,9.5,8.4,8.4,0,0,15,8.5,2
9/30/2013,0,9.7,4.4,4.4,0,0,11.5,8.3,5
10/1/2013,0,11.5,0,0,0,0,10.5,6.5,2.5
10/2/2013,0,10.7,0,0,0,0,12.5,7.3,2
10/3/2013,0,13,0.2,0.2,0,0,11.5,5,-1.5
10/4/2013,0,13,19.5,19.5,0,0,10,5,0
10/5/2013,,,,,,,,,
10/6/2013,,,,,,,,,
10/7/2013,0,7.2,7.8,7.8,0,0,14,10.8,7.5
10/8/2013,0,11,1,1,0,0,10.5,7,3.5
10/9/2013,0,14,3,3,0,0,8,4,0
10/10/2013,0,12.7,0,0,0,0,10.5,5.3,0
10/11/2013,0,14.2,0,0,0,0,8.5,3.8,-1
10/12/2013,0,13,0,0,0,0,9,5,1
10/13/2013,,,,,,,,,
10/14/2013,,,,,,,,,
10/15/2013,0,12.2,3.4,3.4,0,0,9,5.8,2.5
10/16/2013,0,11,0.2,0.2,0,0,11,7,3
10/17/2013,0,16.7,0,0,0,0,3,1.3,-0.5
10/18/2013,0,13.7,0,0,0,0,8.5,4.3,0
10/19/2013,0,10.7,0,0,0,0,13,7.3,1.5
10/20/2013,0,9,0,0,0,0,17.5,9,0.5
10/21/2013,0,6.7,0,0,0,0,17.5,11.3,5
10/22/2013,0,9.2,0,0,0,0,13,8.8,4.5
10/23/2013,0,10,0,0,0,0,12.5,8,3.5
10/24/2013,0,10.7,0,0,0,0,13,7.3,1.5
10/25/2013,0,14,0,0,0,0,8,4,0
10/26/2013,0,15,5,5,0,0,10.5,3,-4.5
10/27/2013,0,12,2,2,0,0,10,6,2
10/28/2013,0,18.3,0,0,0,0,5,-0.3,-5.5
10/29/2013,0,16.7,0,0,0,0,8,1.3,-5.5
10/30/2013,0,14.7,6,6,0,0,10.5,3.3,-4
10/31/2013,0,11.5,0,0,0,0,13,6.5,0
11/1/2013,0,13,0,0,0,0,9,5,1
11/2/2013,0,16,0,0,0,0,5.5,2,-1.5
11/3/2013,0,16.7,0,0,0,0,6,1.3,-3.5
11/4/2013,0,20.8,0,0,0,0,3,-2.8,-8.5
11/5/2013,0,16.5,0,0,0,0,3,1.5,0
11/6/2013,0,15.7,1.2,0,1.2,0,5,2.3,-0.5
11/7/2013,0,18,4.8,0,4.8,1,2,0,-2
11/8/2013,0,16.5,0.4,0.2,0.2,4,3.5,1.5,-0.5
11/9/2013,0,16.5,0,0,0,2,4,1.5,-1
11/10/2013,0,19.8,0,0,0,0,1,-1.8,-4.5
11/11/2013,0,19.8,0,0,0,0,1.5,-1.8,-5
11/12/2013,0,16,0.6,0.6,0,0,7.5,2,-3.5
11/13/2013,0,12.5,0,0,0,0,9.5,5.5,1.5
11/14/2013,0,14.5,5,0,5,0,7,3.5,0
11/15/2013,0,17,7.4,0.6,6.8,4,2,1,0
11/16/2013,0,24.3,1.4,0,1.4,0,-4.5,-6.3,-8
11/17/2013,0,28.5,4.9,0,4.9,5,-7,-10.5,-14
11/18/2013,0,29.8,0.4,0,0.4,10,-9.5,-11.8,-14
11/19/2013,0,34.8,2.2,0,2.2,10,-14.5,-16.8,-19
11/20/2013,0,30,0.8,0,0.8,12,-5,-12,-19
11/21/2013,0,24.3,0,0,0,10,0,-6.3,-12.5
11/22/2013,0,18.8,0,0,0,10,1.5,-0.8,-3
11/23/2013,0,19.3,2,0,2,9,0.5,-1.3,-3
11/24/2013,0,21,0.2,0,0.2,10,0.5,-3,-6.5
11/25/2013,0,18.8,0,0,0,10,1.5,-0.8,-3
11/26/2013,0,19.5,0,0,0,10,0.5,-1.5,-3.5
11/27/2013,0,17.7,3.6,3.6,0,10,3.5,0.3,-3
11/28/2013,0,17,0.6,0.6,0,9,5,1,-3
11/29/2013,0,17,5.5,5.5,0,9,4,1,-2
11/30/2013,0,15.5,6.6,6.6,0,,4.5,2.5,0.5
12/1/2013,0,17,0,0,0,4,4,1,-2
12/2/2013,0,30,0,0,0,4,-10,-12,-14
12/3/2013,0,29.3,0,0,0,4,-7.5,-11.3,-15
12/4/2013,0,33.8,1,0,1,4,-13,-15.8,-18.5
12/5/2013,0,31.8,0,0,0,5,-10.5,-13.8,-17
12/6/2013,0,35,0,0,0,0,-13.5,-17,-20.5
12/7/2013,0,37.3,3,0,3,5,-14.5,-19.3,-24
12/8/2013,0,32.3,0,0,0,6,-10,-14.3,-18.5
12/9/2013,0,28,3.2,0,3.2,5,-6.5,-10,-13.5
12/10/2013,0,23,10,0,10,8,0,-5,-10
12/11/2013,0,20.8,24,0,24,16,0.5,-2.8,-6
12/12/2013,0,20,8.6,0,8.6,35,2,-2,-6
12/13/2013,0,16,0,0,0,34,4,2,0
12/14/2013,0,15.2,2.4,2.4,0,28,5.5,2.8,0
12/15/2013,0,15,0,0,0,26,6,3,0
12/16/2013,0,17.5,2.8,0,2.8,24,4,0.5,-3
12/17/2013,0,14.7,2.4,0,2.4,26,7,3.3,-0.5
12/18/2013,0,25,0,0,0,28,-5.5,-7,-8.5
12/19/2013,0,29.5,10.6,0,10.6,26,-6,-11.5,-17
12/20/2013,0,25,5.2,0,5.2,36,-5.5,-7,-8.5
12/21/2013,0,29.5,2.2,0,2.2,0,-6,-11.5,-17
12/22/2013,0,22.5,2,2,0,40,3,-4.5,-12
12/23/2013,0,17,0,0,0,35,3,1,-1
12/24/2013,0,19,2,0,2,34,2,-1,-4
12/25/2013,0,17.5,6.6,6.6,0,36,4,0.5,-3
12/26/2013,0,16,2.8,2.8,0,30,6.5,2,-2.5
12/27/2013,0,13.2,3.6,3.6,0,22,6.5,4.8,3
12/28/2013,0,21.8,15,0,15,22,-1,-3.8,-6.5
12/29/2013,0,18.8,2.2,2.2,0,37,3,-0.8,-4.5
12/30/2013,0,18.5,5.4,5.4,0,35,3,-0.5,-4
12/31/2013,0,18,0,0,0,32,2,0,-2
1/1/2014,0,18.5,8.5,8.5,0,25,3,-0.5,-4
1/2/2014,0,17,7.8,5.3,2.5,24,2,1,0
1/3/2014,0,18.3,0,0,0,27,1,-0.3,-1.5
1/4/2014,,,,,,28,,,
1/5/2014,,,,,,,,,
1/6/2014,0,25,0,0,0,28,-2.5,-7,-11.5
1/7/2014,0,23.3,8.2,0,8.2,28,-1.5,-5.3,-9
1/8/2014,0,20.3,4,0,4,35,0.5,-2.3,-5
