LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,ID,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
2022,2,28,,44,,,17,,0,3053536.2022.2.28,2/28/2022 0:00,0,84,6.8,1,-4.8,1,2/28/2022,13.9,B
2022,3,1,,39,,,14.3,,0,3053536.2022.3.1,3/1/2022 0:00,0,89,8.7,3.7,-1.4,1,3/1/2022,13.8,B
2022,3,2,,73,,,18.9,,3.7,3053536.2022.3.2,3/2/2022 0:00,0,97,1.4,-0.9,-3.3,1,3/2/2022,13.7,B
2022,3,3,,71,,,20.4,,0,3053536.2022.3.3,3/3/2022 0:00,0,86,0,-2.4,-4.8,1,3/3/2022,13.4,B
2022,3,4,,49,,,20.2,,0.2,3053536.2022.3.4,3/4/2022 0:00,0,87,2.7,-2.2,-7.1,1,3/4/2022,13.1,B
2022,3,5,,36,,,23.9,,0,3053536.2022.3.5,3/5/2022 0:00,0,89,3.6,-5.9,-15.4,1,3/5/2022,12.6,B
2022,3,6,,30,,,22.5,,0,3053536.2022.3.6,3/6/2022 0:00,0,92,4.9,-4.5,-13.9,1,3/6/2022,12.3,B
2022,3,7,,33,,,19.9,,0.5,3053536.2022.3.7,3/7/2022 0:00,0,87,1.9,-1.9,-5.8,1,3/7/2022,12.4,B
2022,3,8,,26,,,27.7,,0,3053536.2022.3.8,3/8/2022 0:00,0,82,-3.1,-9.7,-16.4,1,3/8/2022,12,B
2022,3,9,,21,,,29.6,,0,3053536.2022.3.9,3/9/2022 0:00,0,81,-3,-11.6,-20.2,1,3/9/2022,11.1,B
2022,3,10,,23,,,24.5,,0,3053536.2022.3.10,3/10/2022 0:00,0,68,1.6,-6.5,-14.7,1,3/10/2022,11.8,B
2022,3,11,,44,,,19.3,,0,3053536.2022.3.11,3/11/2022 0:00,0,63,3.6,-1.3,-6.3,1,3/11/2022,12.2,B
2022,3,12,,26,,,17.4,,0,3053536.2022.3.12,3/12/2022 0:00,0,80,5.9,0.6,-4.7,1,3/12/2022,12.2,B
2022,3,13,,46,,,18.3,,0,3053536.2022.3.13,3/13/2022 0:00,0,80,5,-0.3,-5.7,1,3/13/2022,12.2,B
2022,3,14,,41,,,16.4,,0,3053536.2022.3.14,3/14/2022 0:00,0,84,8.3,1.6,-5.1,1,3/14/2022,12.3,B
2022,3,15,,49,,,14.7,,0,3053536.2022.3.15,3/15/2022 0:00,0,86,7.3,3.3,-0.8,1,3/15/2022,12.3,B
2022,3,16,,34,,,15.2,,0,3053536.2022.3.16,3/16/2022 0:00,0,89,7.5,2.8,-2,1,3/16/2022,12.4,B
2022,3,17,,38,,,15.3,,0,3053536.2022.3.17,3/17/2022 0:00,0,77,7.7,2.7,-2.4,1,3/17/2022,12.4,B
2022,3,18,,32,,,15.4,,0,3053536.2022.3.18,3/18/2022 0:00,0,88,8.9,2.6,-3.6,1,3/18/2022,12.5,B
2022,3,19,,31,,,14.8,,0,3053536.2022.3.19,3/19/2022 0:00,0,82,10,3.2,-3.7,1,3/19/2022,12.6,B
2022,3,20,,23,,,16.7,,0,3053536.2022.3.20,3/20/2022 0:00,0,60,4.9,1.3,-2.2,1,3/20/2022,12.6,B
2022,3,21,,36,,,15.8,,0,3053536.2022.3.21,3/21/2022 0:00,0,75,7.5,2.2,-3.1,1,3/21/2022,12.4,B
2022,3,22,,40,,,12.9,,0,3053536.2022.3.22,3/22/2022 0:00,0,82,12.1,5.1,-1.8,1,3/22/2022,12.4,B
2022,3,23,,35,,,11.7,,5.4,3053536.2022.3.23,3/23/2022 0:00,0,96,12.7,6.3,-0.2,1,3/23/2022,13.1,B
2022,3,24,,27,,,17.4,,0,3053536.2022.3.24,3/24/2022 0:00,0,97,5.8,0.6,-4.6,1,3/24/2022,14.4,B
2022,3,25,,38,,,18.8,,0.2,3053536.2022.3.25,3/25/2022 0:00,0,95,6.1,-0.8,-7.6,1,3/25/2022,13.6,B
2022,3,26,,53,,,15,,0.2,3053536.2022.3.26,3/26/2022 0:00,0,96,7.9,3,-1.9,1,3/26/2022,13.6,B
2022,3,27,,90,,,18.4,,5.2,3053536.2022.3.27,3/27/2022 0:00,0,97,2.9,-0.4,-3.7,1,3/27/2022,14.1,B
2022,3,28,,77,,,16.2,,2.4,3053536.2022.3.28,3/28/2022 0:00,0,96,4.7,1.8,-1,1,3/28/2022,14.4,B
2022,3,29,,41,,,15.1,,0,3053536.2022.3.29,3/29/2022 0:00,0,97,9.9,2.9,-4.1,1,3/29/2022,14.6,B
2022,3,30,,42,,,15.3,,0,3053536.2022.3.30,3/30/2022 0:00,0,95,10.4,2.7,-4.9,1,3/30/2022,14.7,B
2022,3,31,,36,,,16.7,,0,3053536.2022.3.31,3/31/2022 0:00,0,80,5.1,1.3,-2.4,1,3/31/2022,14.5,B
2022,4,1,,32,,,16.5,,0,3053536.2022.4.1,4/1/2022 0:00,0,81,7.7,1.5,-4.8,1,4/1/2022,14.4,B
2022,4,2,,27,,,14.9,,0,3053536.2022.4.2,4/2/2022 0:00,0,85,9.3,3.1,-3.1,1,4/2/2022,14.5,B
2022,4,3,,27,,,14.1,,0,3053536.2022.4.3,4/3/2022 0:00,0,78,10.5,3.9,-2.7,1,4/3/2022,14.7,B
2022,4,4,,35,,,14,,0.6,3053536.2022.4.4,4/4/2022 0:00,0,89,10.4,4,-2.3,1,4/4/2022,14.7,B
2022,4,5,,31,,,15.7,,0.2,3053536.2022.4.5,4/5/2022 0:00,0,88,7.5,2.3,-2.8,1,4/5/2022,14.7,B
2022,4,6,,17,,,16.9,,0,3053536.2022.4.6,4/6/2022 0:00,0,87,7.6,1.1,-5.5,1,4/6/2022,14.7,B
2022,4,7,,23,,,10.4,,0,3053536.2022.4.7,4/7/2022 0:00,0,61,17,7.6,-1.8,1,4/7/2022,14.6,B
2022,4,8,,47,,,11.8,,1.6,3053536.2022.4.8,4/8/2022 0:00,0,95,11.9,6.2,0.5,1,4/8/2022,15.6,B
2022,4,9,,21,,,16.1,,0,3053536.2022.4.9,4/9/2022 0:00,0,73,5.2,1.9,-1.4,1,4/9/2022,18.1,B
2022,4,10,,14,,,17.5,,0,3053536.2022.4.10,4/10/2022 0:00,0,74,3.7,0.5,-2.7,1,4/10/2022,16.6,B
2022,4,11,,36,,,22.6,,0,3053536.2022.4.11,4/11/2022 0:00,0,68,-1.4,-4.6,-7.8,1,4/11/2022,15.1,B
2022,4,12,,40,,,25.6,,0,3053536.2022.4.12,4/12/2022 0:00,0,70,-4.3,-7.6,-10.9,1,4/12/2022,13.5,B
2022,4,13,,35,,,25,,0,3053536.2022.4.13,4/13/2022 0:00,0,68,-2.3,-7,-11.8,1,4/13/2022,13.8,B
2022,4,14,,33,,,24.2,,0,3053536.2022.4.14,4/14/2022 0:00,0,61,-0.4,-6.2,-12.1,1,4/14/2022,13.6,B
2022,4,15,,27,,,21.4,,0,3053536.2022.4.15,4/15/2022 0:00,0,70,2.1,-3.4,-8.8,1,4/15/2022,14.1,B
2022,4,16,,21,,,21.8,,0,3053536.2022.4.16,4/16/2022 0:00,0,83,4.7,-3.8,-12.4,1,4/16/2022,14.2,B
2022,4,17,,22,,,19.7,,0,3053536.2022.4.17,4/17/2022 0:00,0,73,7.9,-1.7,-11.4,1,4/17/2022,14,B
2022,4,18,,22,,,19.2,,0,3053536.2022.4.18,4/18/2022 0:00,0,84,9.1,-1.2,-11.5,1,4/18/2022,14.1,B
2022,4,19,,63,,,19,,2.9,3053536.2022.4.19,4/19/2022 0:00,0,95,2.3,-1,-4.2,1,4/19/2022,14.7,B
2022,4,20,,52,,,17.9,,0,3053536.2022.4.20,4/20/2022 0:00,0,87,5,0.1,-4.8,1,4/20/2022,14.7,
2022,4,21,,29,,,15,,0,3053536.2022.4.21,4/21/2022 0:00,0,93,11.6,3,-5.7,1,4/21/2022,14.4,
2022,4,22,,27,,,14.5,,0,3053536.2022.4.22,4/22/2022 0:00,0,89,12.3,3.5,-5.2,1,4/22/2022,15,
2022,4,23,,20,,,13.4,,0,3053536.2022.4.23,4/23/2022 0:00,0,90,14.2,4.6,-5.1,1,4/23/2022,15.9,
2022,4,24,,20,,,13.2,,0,3053536.2022.4.24,4/24/2022 0:00,0,87,16.7,4.8,-7.1,1,4/24/2022,16.9,
2022,4,25,,25,,,12,,0,3053536.2022.4.25,4/25/2022 0:00,0,95,15.7,6,-3.6,1,4/25/2022,18.8,
2022,4,26,,75,,,17,,3.6,3053536.2022.4.26,4/26/2022 0:00,0,96,5.6,1,-3.5,1,4/26/2022,20.7,
2022,4,27,,31,,,13.3,,0,3053536.2022.4.27,4/27/2022 0:00,0,97,9.7,4.7,-0.4,1,4/27/2022,21.1,
2022,4,28,,26,,,13.6,,0,3053536.2022.4.28,4/28/2022 0:00,0,80,10.5,4.4,-1.8,1,4/28/2022,20.6,
2022,4,29,,23,,,14.8,,0,3053536.2022.4.29,4/29/2022 0:00,0,86,11.9,3.2,-5.6,1,4/29/2022,20.1,
2022,4,30,,29,,,15.3,,0,3053536.2022.4.30,4/30/2022 0:00,0,91,13,2.7,-7.6,1,4/30/2022,20.1,
2022,5,1,,27,,,11.9,,0,3053536.2022.5.1,5/1/2022 0:00,0,87,13.5,6.1,-1.3,1,5/1/2022,21.1,
2022,5,2,,33,,,11.2,,0,3053536.2022.5.2,5/2/2022 0:00,0,83,16.7,6.8,-3,1,5/2/2022,22.7,
2022,5,3,,24,,,8.5,,0,3053536.2022.5.3,5/3/2022 0:00,0,87,16.8,9.5,2.1,1,5/3/2022,26,
2022,5,4,,35,,,8.6,,0,3053536.2022.5.4,5/4/2022 0:00,0,76,13.7,9.4,5,1,5/4/2022,31.3,
2022,5,5,,35,,,9.1,,0,3053536.2022.5.5,5/5/2022 0:00,0,93,16.9,8.9,1,1,5/5/2022,36.1,
2022,5,6,,24,,,9.6,,0,3053536.2022.5.6,5/6/2022 0:00,0,94,14.4,8.4,2.4,1,5/6/2022,41.9,
2022,5,7,,28,,,11.6,,0,3053536.2022.5.7,5/7/2022 0:00,0,71,11.4,6.4,1.4,1,5/7/2022,45.6,
2022,5,8,,28,,,13.8,,0.3,3053536.2022.5.8,5/8/2022 0:00,0,93,10.9,4.2,-2.5,1,5/8/2022,42.3,
2022,5,9,,39,,,14.2,,0.7,3053536.2022.5.9,5/9/2022 0:00,0,94,9,3.8,-1.5,1,5/9/2022,39.2,
2022,5,10,,29,,,11.6,,0.9,3053536.2022.5.10,5/10/2022 0:00,0,96,13.2,6.4,-0.5,1,5/10/2022,36.7,
2022,5,11,,23,,,11.4,,0,3053536.2022.5.11,5/11/2022 0:00,0,81,14.5,6.6,-1.3,1,5/11/2022,35.4,
2022,5,12,,17,,,13.1,,0,3053536.2022.5.12,5/12/2022 0:00,0,82,15.7,4.9,-6,1,5/12/2022,34.4,
2022,5,13,,28,,,14.2,,0,3053536.2022.5.13,5/13/2022 0:00,0,74,12.8,3.8,-5.2,1,5/13/2022,34.6,
2022,5,14,,25,,,11.6,,0,3053536.2022.5.14,5/14/2022 0:00,0,78,13.5,6.4,-0.7,1,5/14/2022,34.5,
2022,5,15,,29,,,10,,0,3053536.2022.5.15,5/15/2022 0:00,0,77,15.5,8,0.4,1,5/15/2022,34.4,
2022,5,16,,28,,,7.6,,0,3053536.2022.5.16,5/16/2022 0:00,0,81,18.5,10.4,2.2,1,5/16/2022,35.7,
2022,5,17,M,,M,,,,,3053536.2022.5.17,5/17/2022 0:00,,,,,,1,5/17/2022,43.7,
2022,5,18,,49,,,15.4,,0.8,3053536.2022.5.18,5/18/2022 0:00,0,93,9.8,2.6,-4.5,1,5/18/2022,44.6,
2022,5,19,,56,,,13.4,,6.3,3053536.2022.5.19,5/19/2022 0:00,0,98,8.7,4.6,0.5,1,5/19/2022,43.6,
2022,5,20,,43,,,13.1,,0.2,3053536.2022.5.20,5/20/2022 0:00,0,89,9.9,4.9,-0.1,1,5/20/2022,40.6,
2022,5,21,,20,,,14.2,,0,3053536.2022.5.21,5/21/2022 0:00,0,97,14.1,3.8,-6.6,1,5/21/2022,38.2,
2022,5,22,,16,,,12.1,,0,3053536.2022.5.22,5/22/2022 0:00,0,87,18.1,5.9,-6.3,1,5/22/2022,37.4,
2022,5,23,,20,,,11.2,,0,3053536.2022.5.23,5/23/2022 0:00,0,82,18.3,6.8,-4.6,1,5/23/2022,39.3,
2022,5,24,,28,,,9.9,,0,3053536.2022.5.24,5/24/2022 0:00,0,77,16.3,8.1,-0.2,1,5/24/2022,43.1,
2022,5,25,,34,,,7.3,,0.9,3053536.2022.5.25,5/25/2022 0:00,0,93,16.4,10.7,5,1,5/25/2022,46,
2022,5,26,,22,,,8.1,,0,3053536.2022.5.26,5/26/2022 0:00,0,97,19.2,9.9,0.6,1,5/26/2022,51.7,
2022,5,27,,32,,,8.4,,0.9,3053536.2022.5.27,5/27/2022 0:00,0,93,17.1,9.6,2,1,5/27/2022,61.7,
2022,5,28,,26,,,8.1,,0,3053536.2022.5.28,5/28/2022 0:00,0,85,16.7,9.9,3.1,1,5/28/2022,73.2,
2022,5,29,,36,,,11.8,,0,3053536.2022.5.29,5/29/2022 0:00,0,89,15,6.2,-2.7,1,5/29/2022,74.9,
2022,5,30,,34,,,7.3,,0,3053536.2022.5.30,5/30/2022 0:00,0,79,16.7,10.7,4.8,1,5/30/2022,72.5,
2022,5,31,,24,,,8.5,,0,3053536.2022.5.31,5/31/2022 0:00,0,86,18.7,9.5,0.3,1,5/31/2022,76.2,
2022,6,1,,19,,,5.3,,0,3053536.2022.6.1,6/1/2022 0:00,0,77,21,12.7,4.4,1,6/1/2022,85.1,
2022,6,2,,21,,,8.7,,0,3053536.2022.6.2,6/2/2022 0:00,0,88,21.5,9.3,-2.8,1,6/2/2022,106,
2022,6,3,,22,,,5.4,,0,3053536.2022.6.3,6/3/2022 0:00,0,81,23.9,12.6,1.4,1,6/3/2022,130,
2022,6,4,,26,,,2.8,,0,3053536.2022.6.4,6/4/2022 0:00,0,83,22.1,15.2,8.2,1,6/4/2022,154,
2022,6,5,,51,,,5.7,,4.4,3053536.2022.6.5,6/5/2022 0:00,0,95,18.1,12.3,6.5,1,6/5/2022,194,
2022,6,6,,44,,,5.9,,1.9,3053536.2022.6.6,6/6/2022 0:00,0,98,18.7,12.1,5.4,1,6/6/2022,219,
2022,6,7,,33,,,4,,0.7,3053536.2022.6.7,6/7/2022 0:00,0,97,20.5,14,7.5,1,6/7/2022,244,
2022,6,8,,35,,,6.5,,0,3053536.2022.6.8,6/8/2022 0:00,0,92,19.4,11.5,3.6,1,6/8/2022,270,
2022,6,9,,20,,,6.5,,0,3053536.2022.6.9,6/9/2022 0:00,0,92,21.2,11.5,1.8,1,6/9/2022,276,
2022,6,10,,36,,,5.7,,0,3053536.2022.6.10,6/10/2022 0:00,0,84,18.6,12.3,6,1,6/10/2022,275,
2022,6,11,,23,,,4.4,,0,3053536.2022.6.11,6/11/2022 0:00,0,89,20.7,13.6,6.5,1,6/11/2022,290,
2022,6,12,,42,,,6,,0,3053536.2022.6.12,6/12/2022 0:00,0,78,17,12,7.1,1,6/12/2022,284,
2022,6,13,,44,,,8.1,,0,3053536.2022.6.13,6/13/2022 0:00,0,88,17.2,9.9,2.5,1,6/13/2022,271,
2022,6,14,,86,,,7.4,,9.9,3053536.2022.6.14,6/14/2022 0:00,0,98,13.8,10.6,7.4,1,6/14/2022,268,
2022,6,15,,58,,,6.2,,4.8,3053536.2022.6.15,6/15/2022 0:00,0,98,16.4,11.8,7.2,1,6/15/2022,294,
2022,6,16,,55,,,7.3,,0.9,3053536.2022.6.16,6/16/2022 0:00,0,95,16.5,10.7,4.9,1,6/16/2022,293,
2022,6,17,,34,,,8.3,,2.3,3053536.2022.6.17,6/17/2022 0:00,0,98,19.3,9.7,0,1,6/17/2022,291,
2022,6,18,,32,,,5.5,,0.3,3053536.2022.6.18,6/18/2022 0:00,0,99,20.9,12.5,4,1,6/18/2022,294,
2022,6,19,,33,,,5.9,,0,3053536.2022.6.19,6/19/2022 0:00,0,91,21.3,12.1,2.9,1,6/19/2022,293,
2022,6,20,,32,,,3.9,,0.2,3053536.2022.6.20,6/20/2022 0:00,0,94,21.8,14.1,6.4,1,6/20/2022,297,
2022,6,21,,39,,,6.6,,0,3053536.2022.6.21,6/21/2022 0:00,0,87,19.3,11.4,3.4,1,6/21/2022,312,
2022,6,22,,39,,,4.3,,4.7,3053536.2022.6.22,6/22/2022 0:00,0,96,19.4,13.7,8.1,1,6/22/2022,339,
2022,6,23,,79,,,11.5,,14.7,3053536.2022.6.23,6/23/2022 0:00,0,97,8.5,6.5,4.5,1,6/23/2022,411,
2022,6,24,,45,,,8.4,,10.4,3053536.2022.6.24,6/24/2022 0:00,0,97,15.6,9.6,3.6,1,6/24/2022,340,
2022,6,25,,22,,,7.1,,0,3053536.2022.6.25,6/25/2022 0:00,0,98,23,10.9,-1.2,1,6/25/2022,279,
2022,6,26,,15,,,4.9,,0,3053536.2022.6.26,6/26/2022 0:00,0,93,26.3,13.1,-0.2,1,6/26/2022,269,
2022,6,27,,20,,,3.4,,0.2,3053536.2022.6.27,6/27/2022 0:00,0,94,28,14.6,1.3,1,6/27/2022,296,
2022,6,28,,64,,,5.9,,4,3053536.2022.6.28,6/28/2022 0:00,0,96,17.1,12.1,7.1,1,6/28/2022,339,
2022,6,29,,65,,,9,,3.3,3053536.2022.6.29,6/29/2022 0:00,0,99,13.9,9,4,1,6/29/2022,384,
2022,6,30,,28,,,4.7,,0.3,3053536.2022.6.30,6/30/2022 0:00,0,99,24.8,13.3,1.9,1,6/30/2022,350,
2022,7,1,,31,,,1.6,,0,3053536.2022.7.1,7/1/2022 0:00,0,83,25.2,16.4,7.6,1,7/1/2022,340,
2022,7,2,,52,,,3,,0,3053536.2022.7.2,7/2/2022 0:00,0,84,19.2,15,10.8,1,7/2/2022,358,
2022,7,3,,47,,,4.7,,0,3053536.2022.7.3,7/3/2022 0:00,0,93,19.5,13.3,7.1,1,7/3/2022,369,
2022,7,4,,60,,,3.2,,4.2,3053536.2022.7.4,7/4/2022 0:00,0,91,17.9,14.8,11.6,1,7/4/2022,381,
2022,7,5,,44,,,2.8,,6.6,3053536.2022.7.5,7/5/2022 0:00,0,97,20.1,15.2,10.2,1,7/5/2022,437,
2022,7,6,,25,,,3.9,,0.3,3053536.2022.7.6,7/6/2022 0:00,0,98,25.9,14.1,2.3,1,7/6/2022,425,
2022,7,7,,31,,,2.2,,0,3053536.2022.7.7,7/7/2022 0:00,0,91,24.5,15.8,7,1,7/7/2022,392,
2022,7,8,,36,,,4.6,,0.9,3053536.2022.7.8,7/8/2022 0:00,0,96,21.6,13.4,5.1,1,7/8/2022,407,
2022,7,9,,35,,,5.8,,0.5,3053536.2022.7.9,7/9/2022 0:00,0,98,20.6,12.2,3.9,1,7/9/2022,402,
2022,7,10,,32,,,3.6,,0,3053536.2022.7.10,7/10/2022 0:00,0,86,21.5,14.4,7.3,1,7/10/2022,356,
2022,7,11,,27,,,0.1,,0,3053536.2022.7.11,7/11/2022 0:00,0,81,26.6,17.9,9.2,1,7/11/2022,334,
2022,7,12,,17,,,0,,0.5,3053536.2022.7.12,7/12/2022 0:00,0.4,87,29.9,18.4,6.9,1,7/12/2022,376,
2022,7,13,,22,,,1.7,,0.8,3053536.2022.7.13,7/13/2022 0:00,0,91,22.9,16.3,9.6,1,7/13/2022,455,
2022,7,14,,27,,,3.4,,0,3053536.2022.7.14,7/14/2022 0:00,0,78,25.8,14.6,3.4,1,7/14/2022,396,
2022,7,15,,21,,,0.4,,0,3053536.2022.7.15,7/15/2022 0:00,0,85,28.3,17.6,6.8,1,7/15/2022,351,
2022,7,16,,26,,,0.8,,0,3053536.2022.7.16,7/16/2022 0:00,0,82,25.7,17.2,8.7,1,7/16/2022,358,
2022,7,17,,31,,,2.3,,1.4,3053536.2022.7.17,7/17/2022 0:00,0,97,25,15.7,6.3,1,7/17/2022,370,
2022,7,18,,21,,,3,,0,3053536.2022.7.18,7/18/2022 0:00,0,94,26.8,15,3.3,1,7/18/2022,345,
2022,7,19,,30,,,0.3,,0.4,3053536.2022.7.19,7/19/2022 0:00,0,81,24.1,17.7,11.4,1,7/19/2022,338,
2022,7,20,,18,,,2.3,,0,3053536.2022.7.20,7/20/2022 0:00,0,88,26.8,15.7,4.7,1,7/20/2022,336,
2022,7,21,,20,,,1,,0,3053536.2022.7.21,7/21/2022 0:00,0,86,28.9,17,5,1,7/21/2022,316,
2022,7,22,,35,,,3.1,,0.2,3053536.2022.7.22,7/22/2022 0:00,0,83,25.3,14.9,4.5,1,7/22/2022,316,
2022,7,23,,21,,,1.1,,0,3053536.2022.7.23,7/23/2022 0:00,0,94,29.1,16.9,4.7,1,7/23/2022,304,
2022,7,24,,28,,,1.5,,0,3053536.2022.7.24,7/24/2022 0:00,0,73,25.1,16.5,7.8,1,7/24/2022,294,
2022,7,25,,42,,,0,,0,3053536.2022.7.25,7/25/2022 0:00,2.5,73,24.2,20.5,16.8,1,7/25/2022,286,
2022,7,26,,23,,,0,,0,3053536.2022.7.26,7/26/2022 0:00,2.5,94,30.8,20.5,10.3,1,7/26/2022,285,
2022,7,27,,18,,,0,,0.9,3053536.2022.7.27,7/27/2022 0:00,2.2,93,33.5,20.2,6.8,1,7/27/2022,288,
2022,7,28,,17,,,0,,0.6,3053536.2022.7.28,7/28/2022 0:00,2.9,90,34.9,20.9,6.9,1,7/28/2022,305,
2022,7,29,,18,,,0,,0.4,3053536.2022.7.29,7/29/2022 0:00,2.1,88,31.4,20.1,8.8,1,7/29/2022,321,
2022,7,30,,28,,,0,,0,3053536.2022.7.30,7/30/2022 0:00,1.9,86,31.9,19.9,7.8,1,7/30/2022,314,
2022,7,31,,24,,,0,,0,3053536.2022.7.31,7/31/2022 0:00,2.3,90,30.6,20.3,10.1,1,7/31/2022,307,
2022,8,1,,38,,,0,,9.2,3053536.2022.8.1,8/1/2022 0:00,0.5,96,26.9,18.5,10.2,1,8/1/2022,316,
2022,8,2,,30,,,1.9,,3.2,3053536.2022.8.2,8/2/2022 0:00,0,98,25,16.1,7.3,1,8/2/2022,344,
2022,8,3,,62,,,3.9,,3.1,3053536.2022.8.3,8/3/2022 0:00,0,97,16.7,14.1,11.6,1,8/3/2022,300,
2022,8,4,,63,,,5.2,,11.7,3053536.2022.8.4,8/4/2022 0:00,0,97,16.9,12.8,8.7,1,8/4/2022,384,
2022,8,5,,31,,,4.1,,0.7,3053536.2022.8.5,8/5/2022 0:00,0,97,20.7,13.9,7.2,1,8/5/2022,333,
2022,8,6,,35,,,5.7,,0.5,3053536.2022.8.6,8/6/2022 0:00,0,98,23.5,12.3,1,1,8/6/2022,266,
2022,8,7,,23,,,0,,0.8,3053536.2022.8.7,8/7/2022 0:00,0.8,89,28.7,18.8,8.9,1,8/7/2022,239,
2022,8,8,,17,,,0.1,,0.3,3053536.2022.8.8,8/8/2022 0:00,0,91,28.6,17.9,7.3,1,8/8/2022,255,
2022,8,9,,19,,,0.4,,0,3053536.2022.8.9,8/9/2022 0:00,0,92,31.4,17.6,3.9,1,8/9/2022,258,
2022,8,10,,17,,,0,,0.2,3053536.2022.8.10,8/10/2022 0:00,1.8,96,34,19.8,5.5,1,8/10/2022,250,
2022,8,11,,39,,,0,,0.4,3053536.2022.8.11,8/11/2022 0:00,1.9,87,27.9,19.9,12,1,8/11/2022,254,
2022,8,12,,21,,,0,,0.2,3053536.2022.8.12,8/12/2022 0:00,0.5,98,31.3,18.5,5.7,1,8/12/2022,254,
2022,8,13,,16,,,0,,0,3053536.2022.8.13,8/13/2022 0:00,1.3,89,30.4,19.3,8.2,1,8/13/2022,249,
2022,8,14,,27,,,0,,0,3053536.2022.8.14,8/14/2022 0:00,0.5,87,26.9,18.5,10.1,1,8/14/2022,236,
2022,8,15,,25,,,1.3,,0.2,3053536.2022.8.15,8/15/2022 0:00,0,92,28.9,16.7,4.4,1,8/15/2022,215,
2022,8,16,,37,,,0.9,,0.2,3053536.2022.8.16,8/16/2022 0:00,0,86,25.7,17.1,8.6,1,8/16/2022,209,
2022,8,17,,25,,,0.9,,0,3053536.2022.8.17,8/17/2022 0:00,0,97,30.3,17.1,4,1,8/17/2022,211,
2022,8,18,,18,,,0,,0.2,3053536.2022.8.18,8/18/2022 0:00,0.9,96,33.5,18.9,4.4,1,8/18/2022,210,
2022,8,19,,25,,,0,,0.3,3053536.2022.8.19,8/19/2022 0:00,2.4,84,31.4,20.4,9.5,1,8/19/2022,216,
2022,8,20,,31,,,0,,3.2,3053536.2022.8.20,8/20/2022 0:00,1.7,98,29.8,19.7,9.6,1,8/20/2022,228,
2022,8,21,,29,,,0.6,,0,3053536.2022.8.21,8/21/2022 0:00,0,99,29.6,17.4,5.2,1,8/21/2022,233,
2022,8,22,,23,,,0,,0,3053536.2022.8.22,8/22/2022 0:00,2.9,92,31.9,20.9,10,1,8/22/2022,227,
2022,8,23,,50,,,1.1,,0.5,3053536.2022.8.23,8/23/2022 0:00,0,93,23.3,16.9,10.5,1,8/23/2022,235,
2022,8,24,,35,,,0.1,,0,3053536.2022.8.24,8/24/2022 0:00,0,96,28.6,17.9,7.2,1,8/24/2022,205,
2022,8,25,,18,,,0,,0.2,3053536.2022.8.25,8/25/2022 0:00,1,97,32,19,6.1,1,8/25/2022,204,
2022,8,26,,29,,,0.4,,1.6,3053536.2022.8.26,8/26/2022 0:00,0,94,28.4,17.6,6.9,1,8/26/2022,207,
2022,8,27,,45,,,5.3,,9.9,3053536.2022.8.27,8/27/2022 0:00,0,98,17.3,12.7,8.1,1,8/27/2022,243,
2022,8,28,,41,,,4.7,,0.3,3053536.2022.8.28,8/28/2022 0:00,0,84,19.6,13.3,7,1,8/28/2022,218,
2022,8,29,,44,,,0.9,,0,3053536.2022.8.29,8/29/2022 0:00,0,82,23.9,17.1,10.2,1,8/29/2022,176,
2022,8,30,,26,,,0,,0.2,3053536.2022.8.30,8/30/2022 0:00,1.3,97,31.7,19.3,6.8,1,8/30/2022,186,
2022,8,31,,17,,,0,,0.3,3053536.2022.8.31,8/31/2022 0:00,2.4,96,33.1,20.4,7.6,1,8/31/2022,210,
2022,9,1,,20,,,0,,0,3053536.2022.9.1,9/1/2022 0:00,0.6,89,28.1,18.6,9.1,1,9/1/2022,222,
2022,9,2,,13,,,0,,0,3053536.2022.9.2,9/2/2022 0:00,0.3,95,32.7,18.3,3.9,1,9/2/2022,210,
2022,9,3,,12,,,0,,0.5,3053536.2022.9.3,9/3/2022 0:00,1.5,88,33.7,19.5,5.3,1,9/3/2022,209,
2022,9,4,,22,,,0,,0,3053536.2022.9.4,9/4/2022 0:00,0.5,92,27.5,18.5,9.4,1,9/4/2022,207,
2022,9,5,M,,M,,,,,3053536.2022.9.5,9/5/2022 0:00,,,,,,1,9/5/2022,210,
2022,9,6,,27,,,7.7,,0,3053536.2022.9.6,9/6/2022 0:00,0,97,21.2,10.3,-0.7,1,9/6/2022,161,
2022,9,7,M,,M,,,,,3053536.2022.9.7,9/7/2022 0:00,,,,,,1,9/7/2022,145,
2022,9,8,M,,M,,,,,3053536.2022.9.8,9/8/2022 0:00,,,,,,1,9/8/2022,148,
2022,9,9,M,,M,,,,,3053536.2022.9.9,9/9/2022 0:00,,,,,,1,9/9/2022,117,
2022,9,10,,20,,,4.6,,0.2,3053536.2022.9.10,9/10/2022 0:00,0,91,27.9,13.4,-1.1,1,9/10/2022,106,
